bluetooth,color,cpu,front_cam,gpu,link,name,os,pin,port,price,ram,rear_cam,resolution,rom,screensize,screentech,sim,size,status,tech,weight,wifi
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-256gb-likenew/,Apple iPhone Xs 256GB Likenew,,,,"10,490,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,256 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-256gb-moi-tran-vn-a/,Apple iPhone Xs 256GB Mới Trần VN/A,,,,"12,990,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,256 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-256gb-fullbox-vn-a/,Apple iPhone Xs 256GB Fullbox VN/A,,,,"13,690,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,256 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-512gb-likenew/,Apple iPhone Xs 512GB Likenew,,,,"10,590,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,256 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-512gb-moi-tran-vn-a/,Apple iPhone Xs 512GB Mới Trần VN/A,,,,"12,990,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,256 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-max-64gb-likenew/,Apple iPhone XS Max 64GB Likenew,,,,"11,790,000 VNĐ",4 GB,12 MP,1242 x 2688 Pixels,64 GB,"6.5""",,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-max-64gb-moi-tran/,Apple iPhone XS Max 64GB Mới trần,,,,"12,990,000 VNĐ",4 GB,12 MP,1242 x 2688 Pixels,64 GB,"6.5""",,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-max-64gb-gold-vn-a-moi-fullbox/,Apple iPhone XS Max 64GB Gold (VN/A) Mới Fullbox,,,,"17,990,000 VNĐ",4 GB,12 MP,1242 x 2688 Pixels,64 GB,"6.5""",,,,,,,
,,Apple A12,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-max-lock-64gb-likenew/,Apple iPhone XS Max Lock Likenew,,,,"11,490,000 VNĐ",4 GB,Dual 12 MP,1242 x 2688 Pixels,64 GB,"6.5""",,,,,,,
,,Apple A13 Bionic (7 nm+),12 MP,,https://hcm.clickbuy.com.vn/apple-iphone-se-2020-lock-64gb-fullbox/,Apple iPhone SE 2020 Lock 64GB Fullbox,,,,"6,290,000 VNĐ",4 GB,"12 MP, f/1.8, (wide), 1/3"", 1.22µm, dual pixel PDAF",750 x 1334 pixels (~326 ppi),"128 GB, 256 GB, 64 GB",4.7 inches,,,,,,,
,,A14 Bionic chip,"12 MP, f/2.2, 23mm (wide), 1/3.6"" SL 3D",,https://hcm.clickbuy.com.vn/apple-iphone-12-pro-max-128gb-quoc-te-fullbox-za/,Apple iPhone 12 Pro Max 128GB Quốc Tế Fullbox ZA,,,,"28,690,000 VNĐ",,Triple 12MP + 12MP + 12MP,1284 x 2778,128 GB,6.7 inch,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-64gb-likenw/,Apple iPhone Xs 64GB Likenew,,,,"9,190,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,64 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-64gb-moi-tran/,Apple iPhone Xs 64GB Mới Trần,,,,"11,190,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,64 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-64gb-moi-tran-vn-a/,Apple iPhone Xs 64GB Mới Trần VN/A,,,,"11,690,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,64 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-lock-64gb-likenew/,Apple iPhone Xs Lock 64GB Likenew,,,,"8,990,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,64 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-256gb-likenew/,Apple iPhone Xs 256GB Likenew,,,,"10,490,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,256 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-256gb-moi-tran-vn-a/,Apple iPhone Xs 256GB Mới Trần VN/A,,,,"12,990,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,256 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-256gb-fullbox-vn-a/,Apple iPhone Xs 256GB Fullbox VN/A,,,,"13,690,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,256 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-512gb-likenew/,Apple iPhone Xs 512GB Likenew,,,,"10,590,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,256 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-512gb-moi-tran-vn-a/,Apple iPhone Xs 512GB Mới Trần VN/A,,,,"12,990,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,256 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-max-64gb-likenew/,Apple iPhone XS Max 64GB Likenew,,,,"11,790,000 VNĐ",4 GB,12 MP,1242 x 2688 Pixels,64 GB,"6.5""",,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-max-64gb-moi-tran/,Apple iPhone XS Max 64GB Mới trần,,,,"12,990,000 VNĐ",4 GB,12 MP,1242 x 2688 Pixels,64 GB,"6.5""",,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-max-64gb-gold-vn-a-moi-fullbox/,Apple iPhone XS Max 64GB Gold (VN/A) Mới Fullbox,,,,"17,990,000 VNĐ",4 GB,12 MP,1242 x 2688 Pixels,64 GB,"6.5""",,,,,,,
,,Apple A12,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-max-lock-64gb-likenew/,Apple iPhone XS Max Lock Likenew,,,,"11,490,000 VNĐ",4 GB,Dual 12 MP,1242 x 2688 Pixels,64 GB,"6.5""",,,,,,,
,,Apple A13 Bionic (7 nm+),12 MP,,https://hcm.clickbuy.com.vn/apple-iphone-se-2020-lock-64gb-fullbox/,Apple iPhone SE 2020 Lock 64GB Fullbox,,,,"6,290,000 VNĐ",4 GB,"12 MP, f/1.8, (wide), 1/3"", 1.22µm, dual pixel PDAF",750 x 1334 pixels (~326 ppi),"128 GB, 256 GB, 64 GB",4.7 inches,,,,,,,
,,A14 Bionic chip,"12 MP, f/2.2, 23mm (wide), 1/3.6"" SL 3D",,https://hcm.clickbuy.com.vn/apple-iphone-12-pro-max-128gb-quoc-te-fullbox-za/,Apple iPhone 12 Pro Max 128GB Quốc Tế Fullbox ZA,,,,"28,690,000 VNĐ",,Triple 12MP + 12MP + 12MP,1284 x 2778,128 GB,6.7 inch,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-64gb-likenw/,Apple iPhone Xs 64GB Likenew,,,,"9,190,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,64 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-64gb-moi-tran/,Apple iPhone Xs 64GB Mới Trần,,,,"11,190,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,64 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-64gb-moi-tran-vn-a/,Apple iPhone Xs 64GB Mới Trần VN/A,,,,"11,690,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,64 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-lock-64gb-likenew/,Apple iPhone Xs Lock 64GB Likenew,,,,"8,990,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,64 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-256gb-likenew/,Apple iPhone Xs 256GB Likenew,,,,"10,490,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,256 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-256gb-moi-tran-vn-a/,Apple iPhone Xs 256GB Mới Trần VN/A,,,,"12,990,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,256 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-256gb-fullbox-vn-a/,Apple iPhone Xs 256GB Fullbox VN/A,,,,"13,690,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,256 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-512gb-likenew/,Apple iPhone Xs 512GB Likenew,,,,"10,590,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,256 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-512gb-moi-tran-vn-a/,Apple iPhone Xs 512GB Mới Trần VN/A,,,,"12,990,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,256 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-max-64gb-likenew/,Apple iPhone XS Max 64GB Likenew,,,,"11,790,000 VNĐ",4 GB,12 MP,1242 x 2688 Pixels,64 GB,"6.5""",,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-max-64gb-moi-tran/,Apple iPhone XS Max 64GB Mới trần,,,,"12,990,000 VNĐ",4 GB,12 MP,1242 x 2688 Pixels,64 GB,"6.5""",,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-max-64gb-gold-vn-a-moi-fullbox/,Apple iPhone XS Max 64GB Gold (VN/A) Mới Fullbox,,,,"17,990,000 VNĐ",4 GB,12 MP,1242 x 2688 Pixels,64 GB,"6.5""",,,,,,,
,,Apple A12,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-max-lock-64gb-likenew/,Apple iPhone XS Max Lock Likenew,,,,"11,490,000 VNĐ",4 GB,Dual 12 MP,1242 x 2688 Pixels,64 GB,"6.5""",,,,,,,
,,Apple A13 Bionic (7 nm+),12 MP,,https://hcm.clickbuy.com.vn/apple-iphone-se-2020-lock-64gb-fullbox/,Apple iPhone SE 2020 Lock 64GB Fullbox,,,,"6,290,000 VNĐ",4 GB,"12 MP, f/1.8, (wide), 1/3"", 1.22µm, dual pixel PDAF",750 x 1334 pixels (~326 ppi),"128 GB, 256 GB, 64 GB",4.7 inches,,,,,,,
,,A14 Bionic chip,"12 MP, f/2.2, 23mm (wide), 1/3.6"" SL 3D",,https://hcm.clickbuy.com.vn/apple-iphone-12-pro-max-128gb-quoc-te-fullbox-za/,Apple iPhone 12 Pro Max 128GB Quốc Tế Fullbox ZA,,,,"28,690,000 VNĐ",,Triple 12MP + 12MP + 12MP,1284 x 2778,128 GB,6.7 inch,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-64gb-likenw/,Apple iPhone Xs 64GB Likenew,,,,"9,190,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,64 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-64gb-moi-tran/,Apple iPhone Xs 64GB Mới Trần,,,,"11,190,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,64 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-64gb-moi-tran-vn-a/,Apple iPhone Xs 64GB Mới Trần VN/A,,,,"11,690,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,64 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-lock-64gb-likenew/,Apple iPhone Xs Lock 64GB Likenew,,,,"8,990,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,64 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-256gb-likenew/,Apple iPhone Xs 256GB Likenew,,,,"10,490,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,256 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-256gb-moi-tran-vn-a/,Apple iPhone Xs 256GB Mới Trần VN/A,,,,"12,990,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,256 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-256gb-fullbox-vn-a/,Apple iPhone Xs 256GB Fullbox VN/A,,,,"13,690,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,256 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-512gb-likenew/,Apple iPhone Xs 512GB Likenew,,,,"10,590,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,256 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-512gb-moi-tran-vn-a/,Apple iPhone Xs 512GB Mới Trần VN/A,,,,"12,990,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,256 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-max-64gb-likenew/,Apple iPhone XS Max 64GB Likenew,,,,"11,790,000 VNĐ",4 GB,12 MP,1242 x 2688 Pixels,64 GB,"6.5""",,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-max-64gb-moi-tran/,Apple iPhone XS Max 64GB Mới trần,,,,"12,990,000 VNĐ",4 GB,12 MP,1242 x 2688 Pixels,64 GB,"6.5""",,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-max-64gb-gold-vn-a-moi-fullbox/,Apple iPhone XS Max 64GB Gold (VN/A) Mới Fullbox,,,,"17,990,000 VNĐ",4 GB,12 MP,1242 x 2688 Pixels,64 GB,"6.5""",,,,,,,
,,Apple A12,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-max-lock-64gb-likenew/,Apple iPhone XS Max Lock Likenew,,,,"11,490,000 VNĐ",4 GB,Dual 12 MP,1242 x 2688 Pixels,64 GB,"6.5""",,,,,,,
,,Apple A13 Bionic (7 nm+),12 MP,,https://hcm.clickbuy.com.vn/apple-iphone-se-2020-lock-64gb-fullbox/,Apple iPhone SE 2020 Lock 64GB Fullbox,,,,"6,290,000 VNĐ",4 GB,"12 MP, f/1.8, (wide), 1/3"", 1.22µm, dual pixel PDAF",750 x 1334 pixels (~326 ppi),"128 GB, 256 GB, 64 GB",4.7 inches,,,,,,,
,,A14 Bionic chip,"12 MP, f/2.2, 23mm (wide), 1/3.6"" SL 3D",,https://hcm.clickbuy.com.vn/apple-iphone-12-pro-max-128gb-quoc-te-fullbox-za/,Apple iPhone 12 Pro Max 128GB Quốc Tế Fullbox ZA,,,,"28,690,000 VNĐ",,Triple 12MP + 12MP + 12MP,1284 x 2778,128 GB,6.7 inch,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-64gb-likenw/,Apple iPhone Xs 64GB Likenew,,,,"9,190,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,64 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-64gb-moi-tran/,Apple iPhone Xs 64GB Mới Trần,,,,"11,190,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,64 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-64gb-moi-tran-vn-a/,Apple iPhone Xs 64GB Mới Trần VN/A,,,,"11,690,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,64 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-lock-64gb-likenew/,Apple iPhone Xs Lock 64GB Likenew,,,,"8,990,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,64 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-256gb-likenew/,Apple iPhone Xs 256GB Likenew,,,,"10,490,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,256 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-256gb-moi-tran-vn-a/,Apple iPhone Xs 256GB Mới Trần VN/A,,,,"12,990,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,256 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-256gb-fullbox-vn-a/,Apple iPhone Xs 256GB Fullbox VN/A,,,,"13,690,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,256 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-512gb-likenew/,Apple iPhone Xs 512GB Likenew,,,,"10,590,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,256 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-512gb-moi-tran-vn-a/,Apple iPhone Xs 512GB Mới Trần VN/A,,,,"12,990,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,256 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-max-64gb-likenew/,Apple iPhone XS Max 64GB Likenew,,,,"11,790,000 VNĐ",4 GB,12 MP,1242 x 2688 Pixels,64 GB,"6.5""",,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-max-64gb-moi-tran/,Apple iPhone XS Max 64GB Mới trần,,,,"12,990,000 VNĐ",4 GB,12 MP,1242 x 2688 Pixels,64 GB,"6.5""",,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-max-64gb-gold-vn-a-moi-fullbox/,Apple iPhone XS Max 64GB Gold (VN/A) Mới Fullbox,,,,"17,990,000 VNĐ",4 GB,12 MP,1242 x 2688 Pixels,64 GB,"6.5""",,,,,,,
,,Apple A12,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-max-lock-64gb-likenew/,Apple iPhone XS Max Lock Likenew,,,,"11,490,000 VNĐ",4 GB,Dual 12 MP,1242 x 2688 Pixels,64 GB,"6.5""",,,,,,,
,,Apple A13 Bionic (7 nm+),12 MP,,https://hcm.clickbuy.com.vn/apple-iphone-se-2020-lock-64gb-fullbox/,Apple iPhone SE 2020 Lock 64GB Fullbox,,,,"6,290,000 VNĐ",4 GB,"12 MP, f/1.8, (wide), 1/3"", 1.22µm, dual pixel PDAF",750 x 1334 pixels (~326 ppi),"128 GB, 256 GB, 64 GB",4.7 inches,,,,,,,
,,A14 Bionic chip,"12 MP, f/2.2, 23mm (wide), 1/3.6"" SL 3D",,https://hcm.clickbuy.com.vn/apple-iphone-12-pro-max-128gb-quoc-te-fullbox-za/,Apple iPhone 12 Pro Max 128GB Quốc Tế Fullbox ZA,,,,"28,690,000 VNĐ",,Triple 12MP + 12MP + 12MP,1284 x 2778,128 GB,6.7 inch,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-64gb-likenw/,Apple iPhone Xs 64GB Likenew,,,,"9,190,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,64 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-64gb-moi-tran/,Apple iPhone Xs 64GB Mới Trần,,,,"11,190,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,64 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-64gb-moi-tran-vn-a/,Apple iPhone Xs 64GB Mới Trần VN/A,,,,"11,690,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,64 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-lock-64gb-likenew/,Apple iPhone Xs Lock 64GB Likenew,,,,"8,990,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,64 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-256gb-likenew/,Apple iPhone Xs 256GB Likenew,,,,"10,490,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,256 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-256gb-moi-tran-vn-a/,Apple iPhone Xs 256GB Mới Trần VN/A,,,,"12,990,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,256 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-256gb-fullbox-vn-a/,Apple iPhone Xs 256GB Fullbox VN/A,,,,"13,690,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,256 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-512gb-likenew/,Apple iPhone Xs 512GB Likenew,,,,"10,590,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,256 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-512gb-moi-tran-vn-a/,Apple iPhone Xs 512GB Mới Trần VN/A,,,,"12,990,000 VNĐ",4 GB,12 MP,1125 x 2436 pixels,256 GB,5.8 inches,,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-max-64gb-likenew/,Apple iPhone XS Max 64GB Likenew,,,,"11,790,000 VNĐ",4 GB,12 MP,1242 x 2688 Pixels,64 GB,"6.5""",,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-max-64gb-moi-tran/,Apple iPhone XS Max 64GB Mới trần,,,,"12,990,000 VNĐ",4 GB,12 MP,1242 x 2688 Pixels,64 GB,"6.5""",,,,,,,
,,Apple A12 Bionic 6 nhân,7.0 MP,,https://hcm.clickbuy.com.vn/apple-iphone-xs-max-64gb-gold-vn-a-moi-fullbox/,Apple iPhone XS Max 64GB Gold (VN/A) Mới Fullbox,,,,"17,990,000 VNĐ",4 GB,12 MP,1242 x 2688 Pixels,64 GB,"6.5""",,,,,,,
